E_mm_a,E_mm_n_left,E_mm_n_right
1.8009999999995825,-1.99,2.5
1.8019999999995824,-1.99,2.5
1.8029999999995823,-1.99,2.5
1.8039999999995822,-1.99,2.5
1.804999999999582,-1.99,2.5
1.805999999999582,-1.99,2.5
1.8069999999995818,-1.99,2.5
1.8079999999995817,-1.99,2.5
1.8089999999995816,-1.99,2.5
1.8099999999995815,-1.99,2.5
1.8109999999995814,-1.99,2.5
1.8119999999995813,-1.99,2.5
1.8129999999995812,-1.99,2.5
1.813999999999581,-1.99,2.5
1.814999999999581,-1.99,2.5
1.8159999999995808,-1.99,2.5
1.8169999999995807,-1.99,2.5
1.8179999999995806,-1.99,2.5
1.8189999999995805,-1.99,2.5
1.8199999999995804,-1.99,2.5
1.8209999999995803,-1.99,2.5
1.8219999999995802,-1.99,2.5
1.82299999999958,-1.99,2.5
1.82399999999958,-1.99,2.5
1.8249999999995798,-1.99,2.5
1.8259999999995797,-1.99,2.5
1.8269999999995796,-1.99,2.5
1.8279999999995795,-1.99,2.5
1.8289999999995794,-1.99,2.5
1.8299999999995793,-1.99,2.5
1.8309999999995792,-1.99,2.5
1.831999999999579,-1.99,2.5
1.832999999999579,-1.99,2.5
1.8339999999995789,-1.99,2.5
1.8349999999995787,-1.99,2.5
1.8359999999995786,-1.99,2.5
1.8369999999995785,-1.99,2.5
1.8379999999995784,-1.99,2.5
1.8389999999995783,-1.99,2.5
1.8399999999995782,-1.99,2.5
1.840999999999578,-1.99,2.5
1.841999999999578,-1.99,2.5
1.8429999999995779,-1.99,2.5
1.8439999999995778,-1.99,2.5
1.8449999999995776,-1.99,2.5
1.8459999999995775,-1.99,2.5
1.8469999999995774,-1.99,2.5
1.8479999999995773,-1.99,2.5
1.8489999999995772,-1.99,2.5
1.849999999999577,-1.99,2.5
1.850999999999577,-1.99,2.5
1.8519999999995769,-1.99,2.5
1.8529999999995768,-1.99,2.5
1.8539999999995767,-1.99,2.5
1.8549999999995765,-1.99,2.5
1.8559999999995764,-1.99,2.5
1.8569999999995763,-1.99,2.5
1.8579999999995762,-1.99,2.5
1.858999999999576,-1.99,2.5
1.859999999999576,-1.99,2.5
1.8609999999995759,-1.99,2.5
1.8619999999995758,-1.99,2.5
1.8629999999995757,-1.99,2.5
1.8639999999995756,-1.99,2.5
1.8649999999995754,-1.99,2.5
1.8659999999995753,-1.99,2.5
1.8669999999995752,-1.99,2.5
1.8679999999995751,-1.99,2.5
1.868999999999575,-1.99,2.5
1.869999999999575,-1.99,2.5
1.8709999999995748,-1.99,2.5
1.8719999999995747,-1.99,2.5
1.8729999999995746,-1.99,2.5
1.8739999999995745,-1.99,2.5
1.8749999999995743,-1.99,2.5
1.8759999999995742,-1.99,2.5
1.8769999999995741,-1.99,2.5
1.877999999999574,-1.99,2.5
1.878999999999574,-1.99,2.5
1.8799999999995738,-1.99,2.5
1.8809999999995737,-1.99,2.5
1.8819999999995736,-1.99,2.5
1.8829999999995735,-1.99,2.5
1.8839999999995733,-1.99,2.5
1.8849999999995732,-1.99,2.5
1.8859999999995731,-1.99,2.5
1.886999999999573,-1.99,2.5
1.887999999999573,-1.99,2.5
1.8889999999995728,-1.99,2.5
1.8899999999995727,-1.99,2.5
1.8909999999995726,-1.99,2.5
1.8919999999995725,-1.99,2.5
1.8929999999995724,-1.99,2.5
1.8939999999995722,-1.99,2.5
1.8949999999995721,-1.99,2.5
1.895999999999572,-1.99,2.5
1.896999999999572,-1.99,2.5
1.8979999999995718,-1.99,2.5
1.8989999999995717,-1.99,2.5
1.8999999999995716,-1.99,2.5
1.9009999999995715,-1.99,2.5
1.9019999999995714,-1.99,2.5
1.9029999999995713,-1.99,2.5
1.9039999999995711,-1.99,2.5
1.904999999999571,-1.99,2.5
1.905999999999571,-1.99,2.5
1.9069999999995708,-1.99,2.5
1.9079999999995707,-1.99,2.5
1.9089999999995706,-1.99,2.5
1.9099999999995705,-1.99,2.5
1.9109999999995704,-1.99,2.5
1.9119999999995703,-1.99,2.5
1.9129999999995702,-1.99,2.5
1.91399999999957,-1.99,2.5
1.91499999999957,-1.99,2.5
1.9159999999995698,-1.99,2.5
1.9169999999995697,-1.99,2.5
1.9179999999995696,-1.99,2.5
1.9189999999995695,-1.99,2.5
1.9199999999995694,-1.99,2.5
1.9209999999995693,-1.99,2.5
1.9219999999995692,-1.99,2.5
1.922999999999569,-1.99,2.5
1.923999999999569,-1.99,2.5
1.9249999999995688,-1.99,2.5
1.9259999999995687,-1.99,2.5
1.9269999999995686,-1.99,2.5
1.9279999999995685,-1.99,2.5
1.9289999999995684,-1.99,2.5
1.9299999999995683,-1.99,2.5
1.9309999999995682,-1.99,2.5
1.931999999999568,-1.99,2.5
1.932999999999568,-1.99,2.5
1.9339999999995678,-1.99,2.5
1.9349999999995677,-1.99,2.5
1.9359999999995676,-1.99,2.5
1.9369999999995675,-1.99,2.5
1.9379999999995674,-1.99,2.5
1.9389999999995673,-1.99,2.5
1.9399999999995672,-1.99,2.5
1.940999999999567,-1.99,2.5
1.941999999999567,-1.99,2.5
1.9429999999995669,-1.99,2.5
1.9439999999995667,-1.99,2.5
1.9449999999995666,-1.99,2.5
1.9459999999995665,-1.99,2.5
1.9469999999995664,-1.99,2.5
1.9479999999995663,-1.99,2.5
1.9489999999995662,-1.99,2.5
1.949999999999566,-1.99,2.5
1.950999999999566,-1.99,2.5
1.9519999999995659,-1.99,2.5
1.9529999999995658,-1.99,2.5
1.9539999999995656,-1.99,2.5
1.9549999999995655,-1.99,2.5
1.9559999999995654,-1.99,2.5
1.9569999999995653,-1.99,2.5
1.9579999999995652,-1.99,2.5
1.958999999999565,-1.99,2.5
1.959999999999565,-1.99,2.5
1.9609999999995649,-1.99,2.5
1.9619999999995648,-1.99,2.5
1.9629999999995646,-1.99,2.5
1.9639999999995645,-1.99,2.5
1.9649999999995644,-1.99,2.5
1.9659999999995643,-1.99,2.5
1.9669999999995642,-1.99,2.5
1.967999999999564,-1.99,2.5
1.968999999999564,-1.99,2.5
1.9699999999995639,-1.99,2.5
1.9709999999995638,-1.99,2.5
1.9719999999995637,-1.99,2.5
1.9729999999995635,-1.99,2.5
1.9739999999995634,-1.99,2.5
1.9749999999995633,-1.99,2.5
1.9759999999995632,-1.99,2.5
1.976999999999563,-1.99,2.5
1.977999999999563,-1.99,2.5
1.9789999999995629,-1.99,2.5
1.9799999999995628,-1.99,2.5
1.9809999999995627,-1.99,2.5
1.9819999999995626,-1.99,2.5
1.9829999999995624,-1.99,2.5
1.9839999999995623,-1.99,2.5
1.9849999999995622,-1.99,2.5
1.9859999999995621,-1.99,2.5
1.986999999999562,-1.99,2.5
1.987999999999562,-1.99,2.5
1.9889999999995618,-1.99,2.5
1.9899999999995617,-1.99,2.5
1.9909999999995616,-1.99,2.5
1.9919999999995615,-1.99,2.5
1.9929999999995613,-1.99,2.5
1.9939999999995612,-1.99,2.5
1.9949999999995611,-1.99,2.5
1.995999999999561,-1.99,2.5
1.996999999999561,-1.99,2.5
1.9979999999995608,-1.99,2.5
1.9989999999995607,-1.99,2.5
1.9999999999995606,-1.99,2.5
2.0009999999995607,-1.99,2.5
2.00199999999956,-1.99,2.5
2.0029999999995605,-1.99,2.5
2.00399999999956,-1.99,2.5
2.0049999999995602,-1.99,2.5
2.0059999999995597,-1.99,2.5
2.00699999999956,-1.99,2.5
2.0079999999995595,-1.99,2.5
2.00899999999956,-1.99,2.5
2.0099999999995593,-1.99,2.5
2.0109999999995587,-1.99,2.5
2.011999999999559,-1.99,2.5
2.0129999999995594,-1.99,2.5
2.013999999999559,-1.99,2.5
2.0149999999995583,-1.99,2.5
2.0159999999995586,-1.99,2.5
2.016999999999559,-1.99,2.5
2.0179999999995584,-1.99,2.5
2.018999999999558,-1.99,2.5
2.019999999999558,-1.99,2.5
2.0209999999995585,-1.99,2.5
2.021999999999558,-1.99,2.5
2.0229999999995574,-1.99,2.5
2.0239999999995577,-1.99,2.5
2.024999999999558,-1.99,2.5
2.0259999999995575,-1.99,2.5
2.026999999999557,-1.99,2.5
2.0279999999995573,-1.99,2.5
2.0289999999995576,-1.99,2.5
2.029999999999557,-1.99,2.5
2.0309999999995565,-1.99,2.5
2.031999999999557,-1.99,2.5
2.032999999999557,-1.99,2.5
2.0339999999995566,-1.99,2.5
2.034999999999556,-1.99,2.5
2.0359999999995564,-1.99,2.5
2.0369999999995567,-1.99,2.5
2.037999999999556,-1.99,2.5
2.0389999999995556,-1.99,2.5
2.039999999999556,-1.99,2.5
2.0409999999995563,-1.99,2.5
2.0419999999995557,-1.99,2.5
2.042999999999555,-1.99,2.5
2.0439999999995555,-1.99,2.5
2.044999999999556,-1.99,2.5
2.0459999999995553,-1.99,2.5
2.0469999999995547,-1.99,2.5
2.047999999999555,-1.99,2.5
2.0489999999995554,-1.99,2.5
2.049999999999555,-1.99,2.5
2.0509999999995543,-1.99,2.5
2.0519999999995546,-1.99,2.5
2.052999999999555,-1.99,2.5
2.0539999999995544,-1.99,2.5
2.054999999999554,-1.99,2.5
2.055999999999554,-1.99,2.5
2.0569999999995545,-1.99,2.5
2.057999999999554,-1.99,2.5
2.0589999999995534,-1.99,2.5
2.0599999999995537,-1.99,2.5
2.060999999999554,-1.99,2.5
2.0619999999995535,-1.99,2.5
2.062999999999553,-1.99,2.5
2.0639999999995533,-1.99,2.5
2.0649999999995536,-1.99,2.5
2.065999999999553,-1.99,2.5
2.0669999999995525,-1.99,2.5
2.067999999999553,-1.99,2.5
2.068999999999553,-1.99,2.5
2.0699999999995526,-1.99,2.5
2.070999999999552,-1.99,2.5
2.0719999999995524,-1.99,2.5
2.0729999999995528,-1.99,2.5
2.073999999999552,-1.99,2.5
2.0749999999995516,-1.99,2.5
2.075999999999552,-1.99,2.5
2.0769999999995523,-1.99,2.5
2.0779999999995518,-1.99,2.5
2.078999999999551,-1.99,2.5
2.0799999999995515,-1.99,2.5
2.080999999999552,-1.99,2.5
2.0819999999995513,-1.99,2.5
2.0829999999995508,-1.99,2.5
2.083999999999551,-1.99,2.5
2.0849999999995514,-1.99,2.5
2.085999999999551,-1.99,2.5
2.0869999999995503,-1.99,2.5
2.0879999999995507,-1.99,2.5
2.088999999999551,-1.99,2.5
2.0899999999995504,-1.99,2.5
2.09099999999955,-1.99,2.5
2.09199999999955,-1.99,2.5
2.0929999999995506,-1.99,2.5
2.09399999999955,-1.99,2.5
2.0949999999995494,-1.99,2.5
2.09599999999955,-1.99,2.5
2.09699999999955,-1.99,2.5
2.0979999999995496,-1.99,2.5
2.098999999999549,-1.99,2.5
2.0999999999995493,-1.99,2.5
2.1009999999995497,-1.99,2.5
2.101999999999549,-1.99,2.5
2.1029999999995486,-1.99,2.5
2.103999999999549,-1.99,2.5
2.1049999999995492,-1.99,2.5
2.1059999999995487,-1.99,2.5
2.106999999999548,-1.99,2.5
2.1079999999995485,-1.99,2.5
2.108999999999549,-1.99,2.5
2.1099999999995482,-1.99,2.5
2.1109999999995477,-1.99,2.5
2.111999999999548,-1.99,2.5
2.1129999999995484,-1.99,2.5
2.113999999999548,-1.99,2.5
2.1149999999995472,-1.99,2.5
2.1159999999995476,-1.99,2.5
2.116999999999548,-1.99,2.5
2.1179999999995474,-1.99,2.5
2.118999999999547,-1.99,2.5
2.119999999999547,-1.99,2.5
2.1209999999995475,-1.99,2.5
2.121999999999547,-1.99,2.5
2.1229999999995464,-1.99,2.5
2.1239999999995467,-1.99,2.5
2.124999999999547,-1.99,2.5
2.1259999999995465,-1.99,2.5
2.126999999999546,-1.99,2.5
2.1279999999995463,-1.99,2.5
2.1289999999995466,-1.99,2.5
2.129999999999546,-1.99,2.5
2.1309999999995455,-1.99,2.5
2.131999999999546,-1.99,2.5
2.132999999999546,-1.99,2.5
2.1339999999995456,-1.99,2.5
2.134999999999545,-1.99,2.5
2.1359999999995454,-1.99,2.5
2.1369999999995457,-1.99,2.5
2.137999999999545,-1.99,2.5
2.1389999999995446,-1.99,2.5
2.139999999999545,-1.99,2.5
2.1409999999995453,-1.99,2.5
2.1419999999995447,-1.99,2.5
2.142999999999544,-1.99,2.5
2.1439999999995445,-1.99,2.5
2.144999999999545,-1.99,2.5
2.1459999999995443,-1.99,2.5
2.1469999999995437,-1.99,2.5
2.147999999999544,-1.99,2.5
2.1489999999995444,-1.99,2.5
2.149999999999544,-1.99,2.5
2.1509999999995433,-1.99,2.5
2.1519999999995436,-1.99,2.5
2.152999999999544,-1.99,2.5
2.1539999999995434,-1.99,2.5
2.154999999999543,-1.99,2.5
2.155999999999543,-1.99,2.5
2.1569999999995435,-1.99,2.5
2.157999999999543,-1.99,2.5
2.1589999999995424,-1.99,2.5
2.1599999999995427,-1.99,2.5
2.160999999999543,-1.99,2.5
2.1619999999995425,-1.99,2.5
2.162999999999542,-1.99,2.5
2.1639999999995423,-1.99,2.5
2.1649999999995426,-1.99,2.5
2.165999999999542,-1.99,2.5
2.1669999999995415,-1.99,2.5
2.167999999999542,-1.99,2.5
2.168999999999542,-1.99,2.5
2.1699999999995416,-1.99,2.5
2.170999999999541,-1.99,2.5
2.1719999999995414,-1.99,2.5
2.1729999999995417,-1.99,2.5
2.173999999999541,-1.99,2.5
2.1749999999995406,-1.99,2.5
2.175999999999541,-1.99,2.5
2.1769999999995413,-1.99,2.5
2.1779999999995407,-1.99,2.5
2.17899999999954,-1.99,2.5
2.1799999999995405,-1.99,2.5
2.180999999999541,-1.99,2.5
2.1819999999995403,-1.99,2.5
2.1829999999995398,-1.99,2.5
2.18399999999954,-1.99,2.5
2.1849999999995404,-1.99,2.5
2.18599999999954,-1.99,2.5
2.1869999999995393,-1.99,2.5
2.1879999999995396,-1.99,2.5
2.18899999999954,-1.99,2.5
2.1899999999995394,-1.99,2.5
2.190999999999539,-1.99,2.5
2.191999999999539,-1.99,2.5
2.1929999999995395,-1.99,2.5
2.193999999999539,-1.99,2.5
2.1949999999995384,-1.99,2.5
2.1959999999995388,-1.99,2.5
2.196999999999539,-1.99,2.5
2.1979999999995385,-1.99,2.5
2.198999999999538,-1.99,2.5
2.1999999999995383,-1.99,2.5
2.2009999999995387,-1.99,2.5
2.201999999999538,-1.99,2.5
2.2029999999995376,-1.99,2.5
2.203999999999538,-1.99,2.5
2.204999999999538,-1.99,2.5
2.2059999999995377,-1.99,2.5
2.206999999999537,-1.99,2.5
2.2079999999995374,-1.99,2.5
2.2089999999995378,-1.99,2.5
2.2099999999995372,-1.99,2.5
2.2109999999995367,-1.99,2.5
2.211999999999537,-1.99,2.5
2.2129999999995373,-1.99,2.5
2.213999999999537,-1.99,2.5
2.2149999999995362,-1.99,2.5
2.2159999999995366,-1.99,2.5
2.216999999999537,-1.99,2.5
2.2179999999995363,-1.99,2.5
2.218999999999536,-1.99,2.5
2.219999999999536,-1.99,2.5
2.2209999999995365,-1.99,2.5
2.221999999999536,-1.99,2.5
2.2229999999995353,-1.99,2.5
2.2239999999995357,-1.99,2.5
2.224999999999536,-1.99,2.5
2.2259999999995355,-1.99,2.5
2.226999999999535,-1.99,2.5
2.2279999999995352,-1.99,2.5
2.2289999999995356,-1.99,2.5
2.229999999999535,-1.99,2.5
2.2309999999995345,-1.99,2.5
2.231999999999535,-1.99,2.5
2.232999999999535,-1.99,2.5
2.2339999999995346,-1.99,2.5
2.234999999999534,-1.99,2.5
2.2359999999995344,-1.99,2.5
2.2369999999995347,-1.99,2.5
2.237999999999534,-1.99,2.5
2.2389999999995336,-1.99,2.5
2.239999999999534,-1.99,2.5
2.2409999999995343,-1.99,2.5
2.2419999999995337,-1.99,2.5
2.242999999999533,-1.99,2.5
2.2439999999995335,-1.99,2.5
2.244999999999534,-1.99,2.5
2.2459999999995333,-1.99,2.5
2.2469999999995327,-1.99,2.5
2.247999999999533,-1.99,2.5
2.2489999999995334,-1.99,2.5
2.249999999999533,-1.99,2.5
2.2509999999995323,-1.99,2.5
2.2519999999995326,-1.99,2.5
2.252999999999533,-1.99,2.5
2.2539999999995324,-1.99,2.5
2.254999999999532,-1.99,2.5
2.255999999999532,-1.99,2.5
2.2569999999995325,-1.99,2.5
2.257999999999532,-1.99,2.5
2.2589999999995314,-1.99,2.5
2.2599999999995317,-1.99,2.5
2.260999999999532,-1.99,2.5
2.2619999999995315,-1.99,2.5
2.262999999999531,-1.99,2.5
2.2639999999995313,-1.99,2.5
2.2649999999995316,-1.99,2.5
2.265999999999531,-1.99,2.5
2.2669999999995305,-1.99,2.5
2.267999999999531,-1.99,2.5
2.268999999999531,-1.99,2.5
2.2699999999995306,-1.99,2.5
2.27099999999953,-1.99,2.5
2.2719999999995304,-1.99,2.5
2.2729999999995307,-1.99,2.5
2.27399999999953,-1.99,2.5
2.2749999999995296,-1.99,2.5
2.27599999999953,-1.99,2.5
2.2769999999995303,-1.99,2.5
2.2779999999995297,-1.99,2.5
2.278999999999529,-1.99,2.5
2.2799999999995295,-1.99,2.5
2.28099999999953,-1.99,2.5
2.2819999999995293,-1.99,2.5
2.2829999999995287,-1.99,2.5
2.283999999999529,-1.99,2.5
2.2849999999995294,-1.99,2.5
2.285999999999529,-1.99,2.5
2.2869999999995283,-1.99,2.5
2.2879999999995286,-1.99,2.5
2.288999999999529,-1.99,2.5
2.2899999999995284,-1.99,2.5
2.290999999999528,-1.99,2.5
2.291999999999528,-1.99,2.5
2.2929999999995285,-1.99,2.5
2.293999999999528,-1.99,2.5
2.2949999999995274,-1.99,2.5
2.2959999999995278,-1.99,2.5
2.296999999999528,-1.99,2.5
2.2979999999995275,-1.99,2.5
2.298999999999527,-1.99,2.5
2.2999999999995273,-1.99,2.5
2.3009999999995276,-1.99,2.5
2.301999999999527,-1.99,2.5
2.3029999999995265,-1.99,2.5
2.303999999999527,-1.99,2.5
2.304999999999527,-1.99,2.5
2.3059999999995267,-1.99,2.5
2.306999999999526,-1.99,2.5
2.3079999999995264,-1.99,2.5
2.3089999999995268,-1.99,2.5
2.309999999999526,-1.99,2.5
2.3109999999995257,-1.99,2.5
2.311999999999526,-1.99,2.5
2.3129999999995263,-1.99,2.5
2.3139999999995258,-1.99,2.5
2.314999999999525,-1.99,2.5
2.3159999999995255,-1.99,2.5
2.316999999999526,-1.99,2.5
2.3179999999995253,-1.99,2.5
2.3189999999995248,-1.99,2.5
2.319999999999525,-1.99,2.5
2.3209999999995254,-1.99,2.5
2.321999999999525,-1.99,2.5
2.3229999999995243,-1.99,2.5
2.3239999999995247,-1.99,2.5
2.324999999999525,-1.99,2.5
2.3259999999995244,-1.99,2.5
2.326999999999524,-1.99,2.5
2.3279999999995242,-1.99,2.5
2.3289999999995246,-1.99,2.5
2.329999999999524,-1.99,2.5
2.3309999999995235,-1.99,2.5
2.331999999999524,-1.99,2.5
2.332999999999524,-1.99,2.5
2.3339999999995236,-1.99,2.5
2.334999999999523,-1.99,2.5
2.3359999999995233,-1.99,2.5
2.3369999999995237,-1.99,2.5
2.337999999999523,-1.99,2.5
2.3389999999995226,-1.99,2.5
2.339999999999523,-1.99,2.5
2.3409999999995232,-1.99,2.5
2.3419999999995227,-1.99,2.5
2.342999999999522,-1.99,2.5
2.3439999999995225,-1.99,2.5
2.344999999999523,-1.99,2.5
2.3459999999995222,-1.99,2.5
2.3469999999995217,-1.99,2.5
2.347999999999522,-1.99,2.5
2.3489999999995224,-1.99,2.5
2.349999999999522,-1.99,2.5
2.3509999999995213,-1.99,2.5
2.3519999999995216,-1.99,2.5
2.352999999999522,-1.99,2.5
2.3539999999995214,-1.99,2.5
2.354999999999521,-1.99,2.5
2.355999999999521,-1.99,2.5
2.3569999999995215,-1.99,2.5
2.357999999999521,-1.99,2.5
2.3589999999995204,-1.99,2.5
2.3599999999995207,-1.99,2.5
2.360999999999521,-1.99,2.5
2.3619999999995205,-1.99,2.5
2.36299999999952,-1.99,2.5
2.3639999999995203,-1.99,2.5
2.3649999999995206,-1.99,2.5
2.36599999999952,-1.99,2.5
2.3669999999995195,-1.99,2.5
2.36799999999952,-1.99,2.5
2.36899999999952,-1.99,2.5
2.3699999999995196,-1.99,2.5
2.370999999999519,-1.99,2.5
2.3719999999995194,-1.99,2.5
2.3729999999995197,-1.99,2.5
2.373999999999519,-1.99,2.5
2.3749999999995186,-1.99,2.5
2.375999999999519,-1.99,2.5
2.3769999999995193,-1.99,2.5
2.3779999999995187,-1.99,2.5
2.378999999999518,-1.99,2.5
2.3799999999995185,-1.99,2.5
2.380999999999519,-1.99,2.5
2.3819999999995183,-1.99,2.5
2.3829999999995177,-1.99,2.5
2.383999999999518,-1.99,2.5
2.3849999999995184,-1.99,2.5
2.385999999999518,-1.99,2.5
2.3869999999995173,-1.99,2.5
2.3879999999995176,-1.99,2.5
2.388999999999518,-1.99,2.5
2.3899999999995174,-1.99,2.5
2.390999999999517,-1.99,2.5
2.391999999999517,-1.99,2.5
2.3929999999995175,-1.99,2.5
2.393999999999517,-1.99,2.5
2.3949999999995164,-1.99,2.5
2.3959999999995167,-1.99,2.5
2.396999999999517,-1.99,2.5
2.3979999999995165,-1.99,2.5
2.398999999999516,-1.99,2.5
2.3999999999995163,-1.99,2.5
2.4009999999995166,-1.99,2.5
2.401999999999516,-1.99,2.5
2.4029999999995155,-1.99,2.5
2.403999999999516,-1.99,2.5
2.404999999999516,-1.99,2.5
2.4059999999995156,-1.99,2.5
2.406999999999515,-1.99,2.5
2.4079999999995154,-1.99,2.5
2.4089999999995158,-1.99,2.5
2.409999999999515,-1.99,2.5
2.4109999999995146,-1.99,2.5
2.411999999999515,-1.99,2.5
2.4129999999995153,-1.99,2.5
2.4139999999995148,-1.99,2.5
2.414999999999514,-1.99,2.5
2.4159999999995145,-1.99,2.5
2.416999999999515,-1.99,2.5
2.4179999999995143,-1.99,2.5
2.4189999999995138,-1.99,2.5
2.419999999999514,-1.99,2.5
2.4209999999995144,-1.99,2.5
2.421999999999514,-1.99,2.5
2.4229999999995133,-1.99,2.5
2.4239999999995137,-1.99,2.5
2.424999999999514,-1.99,2.5
2.4259999999995134,-1.99,2.5
2.426999999999513,-1.99,2.5
2.427999999999513,-1.99,2.5
2.4289999999995135,-1.99,2.5
2.429999999999513,-1.99,2.5
2.4309999999995124,-1.99,2.5
2.4319999999995128,-1.99,2.5
2.432999999999513,-1.99,2.5
2.4339999999995126,-1.99,2.5
2.434999999999512,-1.99,2.5
2.4359999999995123,-1.99,2.5
2.4369999999995127,-1.99,2.5
2.437999999999512,-1.99,2.5
2.4389999999995116,-1.99,2.5
2.439999999999512,-1.99,2.5
2.4409999999995122,-1.99,2.5
2.4419999999995117,-1.99,2.5
2.442999999999511,-1.99,2.5
2.4439999999995115,-1.99,2.5
2.444999999999512,-1.99,2.5
2.4459999999995112,-1.99,2.5
2.4469999999995107,-1.99,2.5
2.447999999999511,-1.99,2.5
2.4489999999995113,-1.99,2.5
2.449999999999511,-1.99,2.5
2.4509999999995102,-1.99,2.5
2.4519999999995106,-1.99,2.5
2.452999999999511,-1.99,2.5
2.4539999999995104,-1.99,2.5
2.45499999999951,-1.99,2.5
2.45599999999951,-1.99,2.5
2.4569999999995105,-1.99,2.5
2.45799999999951,-1.99,2.5
2.4589999999995094,-1.99,2.5
2.4599999999995097,-1.99,2.5
2.46099999999951,-1.99,2.5
2.4619999999995095,-1.99,2.5
2.462999999999509,-1.99,2.5
2.4639999999995092,-1.99,2.5
2.4649999999995096,-1.99,2.5
2.465999999999509,-1.99,2.5
2.4669999999995085,-1.99,2.5
2.467999999999509,-1.99,2.5
2.468999999999509,-1.99,2.5
2.4699999999995086,-1.99,2.5
2.470999999999508,-1.99,2.5
2.4719999999995084,-1.99,2.5
2.4729999999995087,-1.99,2.5
2.473999999999508,-1.99,2.5
2.4749999999995076,-1.99,2.5
2.475999999999508,-1.99,2.5
2.4769999999995083,-1.99,2.5
2.4779999999995077,-1.99,2.5
2.478999999999507,-1.99,2.5
2.4799999999995075,-1.99,2.5
2.480999999999508,-1.99,2.5
2.4819999999995073,-1.99,2.5
2.4829999999995067,-1.99,2.5
2.483999999999507,-1.99,2.5
2.4849999999995074,-1.99,2.5
2.485999999999507,-1.99,2.5
2.4869999999995063,-1.99,2.5
2.4879999999995066,-1.99,2.5
2.488999999999507,-1.99,2.5
2.4899999999995064,-1.99,2.5
2.490999999999506,-1.99,2.5
2.491999999999506,-1.99,2.5
2.4929999999995065,-1.99,2.5
2.493999999999506,-1.99,2.5
2.4949999999995054,-1.99,2.5
2.4959999999995057,-1.99,2.5
2.496999999999506,-1.99,2.5
2.4979999999995055,-1.99,2.5
2.5,-1.99,2.5
